recID,datetime,machineID,failure
164,2015-01-23T14:00:00Z,1,FALSE
165,2015-01-23T17:00:00Z,1,FALSE
166,2015-01-23T20:00:00Z,1,FALSE
167,2015-01-23T23:00:00Z,1,FALSE
168,2015-01-24T02:00:00Z,1,FALSE
169,2015-01-24T05:00:00Z,1,FALSE
170,2015-01-24T08:00:00Z,1,FALSE
171,2015-01-24T11:00:00Z,1,FALSE
172,2015-01-24T14:00:00Z,1,FALSE
173,2015-01-24T17:00:00Z,1,FALSE
174,2015-01-24T20:00:00Z,1,FALSE
175,2015-01-24T23:00:00Z,1,FALSE
176,2015-01-25T02:00:00Z,1,FALSE
177,2015-01-25T05:00:00Z,1,FALSE
178,2015-01-25T08:00:00Z,1,FALSE
179,2015-01-25T11:00:00Z,1,FALSE
180,2015-01-25T14:00:00Z,1,FALSE
181,2015-01-25T17:00:00Z,1,FALSE
182,2015-01-25T20:00:00Z,1,FALSE
183,2015-01-25T23:00:00Z,1,FALSE
184,2015-01-26T02:00:00Z,1,FALSE
185,2015-01-26T05:00:00Z,1,FALSE
186,2015-01-26T08:00:00Z,1,FALSE
187,2015-01-26T11:00:00Z,1,FALSE
188,2015-01-26T14:00:00Z,1,FALSE
189,2015-01-26T17:00:00Z,1,FALSE
190,2015-01-26T20:00:00Z,1,FALSE
191,2015-01-26T23:00:00Z,1,FALSE
192,2015-01-27T02:00:00Z,1,FALSE
193,2015-01-27T05:00:00Z,1,FALSE
194,2015-01-27T08:00:00Z,1,FALSE
195,2015-01-27T11:00:00Z,1,FALSE
196,2015-01-27T14:00:00Z,1,FALSE
197,2015-01-27T17:00:00Z,1,FALSE
198,2015-01-27T20:00:00Z,1,FALSE
199,2015-01-27T23:00:00Z,1,FALSE
200,2015-01-28T02:00:00Z,1,FALSE
201,2015-01-28T05:00:00Z,1,FALSE
202,2015-01-28T08:00:00Z,1,FALSE
203,2015-01-28T11:00:00Z,1,FALSE
204,2015-01-28T14:00:00Z,1,FALSE
205,2015-01-28T17:00:00Z,1,FALSE
206,2015-01-28T20:00:00Z,1,FALSE
207,2015-01-28T23:00:00Z,1,FALSE
208,2015-01-29T02:00:00Z,1,FALSE
209,2015-01-29T05:00:00Z,1,FALSE
210,2015-01-29T08:00:00Z,1,FALSE
211,2015-01-29T11:00:00Z,1,FALSE
212,2015-01-29T14:00:00Z,1,FALSE
213,2015-01-29T17:00:00Z,1,FALSE
214,2015-01-29T20:00:00Z,1,FALSE
215,2015-01-29T23:00:00Z,1,FALSE
216,2015-01-30T02:00:00Z,1,FALSE
217,2015-01-30T05:00:00Z,1,FALSE
218,2015-01-30T08:00:00Z,1,FALSE
219,2015-01-30T11:00:00Z,1,FALSE
220,2015-01-30T14:00:00Z,1,FALSE
221,2015-01-30T17:00:00Z,1,FALSE
222,2015-01-30T20:00:00Z,1,FALSE
223,2015-01-30T23:00:00Z,1,FALSE
224,2015-01-31T02:00:00Z,1,FALSE
225,2015-01-31T05:00:00Z,1,FALSE
226,2015-01-31T08:00:00Z,1,FALSE
227,2015-01-31T11:00:00Z,1,FALSE
228,2015-01-31T14:00:00Z,1,FALSE
229,2015-01-31T17:00:00Z,1,FALSE
230,2015-01-31T20:00:00Z,1,FALSE
231,2015-01-31T23:00:00Z,1,FALSE
232,2015-02-01T02:00:00Z,1,FALSE
233,2015-02-01T05:00:00Z,1,FALSE
234,2015-02-01T08:00:00Z,1,FALSE
235,2015-02-01T11:00:00Z,1,FALSE
236,2015-02-01T14:00:00Z,1,FALSE
237,2015-02-01T17:00:00Z,1,FALSE
238,2015-02-01T20:00:00Z,1,FALSE
239,2015-02-01T23:00:00Z,1,FALSE
240,2015-02-02T02:00:00Z,1,FALSE
241,2015-02-02T05:00:00Z,1,FALSE
242,2015-02-02T08:00:00Z,1,FALSE
243,2015-02-02T11:00:00Z,1,FALSE
244,2015-02-02T14:00:00Z,1,FALSE
245,2015-02-02T17:00:00Z,1,FALSE
246,2015-02-02T20:00:00Z,1,FALSE
247,2015-02-02T23:00:00Z,1,FALSE
248,2015-02-03T02:00:00Z,1,FALSE
249,2015-02-03T05:00:00Z,1,FALSE
250,2015-02-03T08:00:00Z,1,FALSE
251,2015-02-03T11:00:00Z,1,FALSE
252,2015-02-03T14:00:00Z,1,FALSE
253,2015-02-03T17:00:00Z,1,FALSE
254,2015-02-03T20:00:00Z,1,FALSE
255,2015-02-03T23:00:00Z,1,FALSE
256,2015-02-04T02:00:00Z,1,FALSE
257,2015-02-04T05:00:00Z,1,FALSE
258,2015-02-04T08:00:00Z,1,FALSE
259,2015-02-04T11:00:00Z,1,FALSE
260,2015-02-04T14:00:00Z,1,FALSE
261,2015-02-04T17:00:00Z,1,FALSE
262,2015-02-04T20:00:00Z,1,FALSE
263,2015-02-04T23:00:00Z,1,FALSE
264,2015-02-05T02:00:00Z,1,FALSE
265,2015-02-05T05:00:00Z,1,FALSE
266,2015-02-05T08:00:00Z,1,FALSE
267,2015-02-05T11:00:00Z,1,FALSE
268,2015-02-05T14:00:00Z,1,FALSE
269,2015-02-05T17:00:00Z,1,FALSE
270,2015-02-05T20:00:00Z,1,FALSE
271,2015-02-05T23:00:00Z,1,FALSE
272,2015-02-06T02:00:00Z,1,FALSE
273,2015-02-06T05:00:00Z,1,FALSE
274,2015-02-06T08:00:00Z,1,FALSE
275,2015-02-06T11:00:00Z,1,FALSE
276,2015-02-06T14:00:00Z,1,FALSE
277,2015-02-06T17:00:00Z,1,FALSE
278,2015-02-06T20:00:00Z,1,FALSE
279,2015-02-06T23:00:00Z,1,FALSE
280,2015-02-07T02:00:00Z,1,FALSE
281,2015-02-07T05:00:00Z,1,FALSE
282,2015-02-07T08:00:00Z,1,FALSE
283,2015-02-07T11:00:00Z,1,FALSE
284,2015-02-07T14:00:00Z,1,FALSE
285,2015-02-07T17:00:00Z,1,FALSE
286,2015-02-07T20:00:00Z,1,FALSE
287,2015-02-07T23:00:00Z,1,FALSE
288,2015-02-08T02:00:00Z,1,FALSE
289,2015-02-08T05:00:00Z,1,FALSE
290,2015-02-08T08:00:00Z,1,FALSE
291,2015-02-08T11:00:00Z,1,FALSE
292,2015-02-08T14:00:00Z,1,FALSE
293,2015-02-08T17:00:00Z,1,FALSE
294,2015-02-08T20:00:00Z,1,FALSE
295,2015-02-08T23:00:00Z,1,FALSE
296,2015-02-09T02:00:00Z,1,FALSE
297,2015-02-09T05:00:00Z,1,FALSE
298,2015-02-09T08:00:00Z,1,FALSE
299,2015-02-09T11:00:00Z,1,FALSE
300,2015-02-09T14:00:00Z,1,FALSE
301,2015-02-09T17:00:00Z,1,FALSE
302,2015-02-09T20:00:00Z,1,FALSE
303,2015-02-09T23:00:00Z,1,FALSE
304,2015-02-10T02:00:00Z,1,FALSE
305,2015-02-10T05:00:00Z,1,FALSE
306,2015-02-10T08:00:00Z,1,FALSE
307,2015-02-10T11:00:00Z,1,FALSE
308,2015-02-10T14:00:00Z,1,FALSE
309,2015-02-10T17:00:00Z,1,FALSE
310,2015-02-10T20:00:00Z,1,FALSE
311,2015-02-10T23:00:00Z,1,FALSE
312,2015-02-11T02:00:00Z,1,FALSE
313,2015-02-11T05:00:00Z,1,FALSE
314,2015-02-11T08:00:00Z,1,FALSE
315,2015-02-11T11:00:00Z,1,FALSE
316,2015-02-11T14:00:00Z,1,FALSE
317,2015-02-11T17:00:00Z,1,FALSE
318,2015-02-11T20:00:00Z,1,FALSE
319,2015-02-11T23:00:00Z,1,FALSE
320,2015-02-12T02:00:00Z,1,FALSE
321,2015-02-12T05:00:00Z,1,FALSE
322,2015-02-12T08:00:00Z,1,FALSE
323,2015-02-12T11:00:00Z,1,FALSE
324,2015-02-12T14:00:00Z,1,FALSE
325,2015-02-12T17:00:00Z,1,FALSE
326,2015-02-12T20:00:00Z,1,FALSE
327,2015-02-12T23:00:00Z,1,FALSE
328,2015-02-13T02:00:00Z,1,FALSE
329,2015-02-13T05:00:00Z,1,FALSE
330,2015-02-13T08:00:00Z,1,FALSE
331,2015-02-13T11:00:00Z,1,FALSE
332,2015-02-13T14:00:00Z,1,FALSE
333,2015-02-13T17:00:00Z,1,FALSE
334,2015-02-13T20:00:00Z,1,FALSE
335,2015-02-13T23:00:00Z,1,FALSE
336,2015-02-14T02:00:00Z,1,FALSE
337,2015-02-14T05:00:00Z,1,FALSE
338,2015-02-14T08:00:00Z,1,FALSE
339,2015-02-14T11:00:00Z,1,FALSE
340,2015-02-14T14:00:00Z,1,FALSE
341,2015-02-14T17:00:00Z,1,FALSE
342,2015-02-14T20:00:00Z,1,FALSE
343,2015-02-14T23:00:00Z,1,FALSE
344,2015-02-15T02:00:00Z,1,FALSE
345,2015-02-15T05:00:00Z,1,FALSE
346,2015-02-15T08:00:00Z,1,FALSE
347,2015-02-15T11:00:00Z,1,FALSE
348,2015-02-15T14:00:00Z,1,FALSE
349,2015-02-15T17:00:00Z,1,FALSE
350,2015-02-15T20:00:00Z,1,FALSE
351,2015-02-15T23:00:00Z,1,FALSE
352,2015-02-16T02:00:00Z,1,FALSE
353,2015-02-16T05:00:00Z,1,FALSE
354,2015-02-16T08:00:00Z,1,FALSE
355,2015-02-16T11:00:00Z,1,FALSE
356,2015-02-16T14:00:00Z,1,FALSE
357,2015-02-16T17:00:00Z,1,FALSE
358,2015-02-16T20:00:00Z,1,FALSE
359,2015-02-16T23:00:00Z,1,FALSE
360,2015-02-17T02:00:00Z,1,FALSE
361,2015-02-17T05:00:00Z,1,FALSE
362,2015-02-17T08:00:00Z,1,FALSE
363,2015-02-17T11:00:00Z,1,FALSE
364,2015-02-17T14:00:00Z,1,FALSE
365,2015-02-17T17:00:00Z,1,FALSE
366,2015-02-17T20:00:00Z,1,FALSE
367,2015-02-17T23:00:00Z,1,FALSE
368,2015-02-18T02:00:00Z,1,FALSE
369,2015-02-18T05:00:00Z,1,FALSE
370,2015-02-18T08:00:00Z,1,FALSE
371,2015-02-18T11:00:00Z,1,FALSE
372,2015-02-18T14:00:00Z,1,FALSE
373,2015-02-18T17:00:00Z,1,FALSE
374,2015-02-18T20:00:00Z,1,FALSE
375,2015-02-18T23:00:00Z,1,FALSE
376,2015-02-19T02:00:00Z,1,FALSE
377,2015-02-19T05:00:00Z,1,FALSE
378,2015-02-19T08:00:00Z,1,FALSE
379,2015-02-19T11:00:00Z,1,FALSE
380,2015-02-19T14:00:00Z,1,FALSE
381,2015-02-19T17:00:00Z,1,FALSE
382,2015-02-19T20:00:00Z,1,FALSE
383,2015-02-19T23:00:00Z,1,FALSE
384,2015-02-20T02:00:00Z,1,FALSE
385,2015-02-20T05:00:00Z,1,FALSE
386,2015-02-20T08:00:00Z,1,FALSE
387,2015-02-20T11:00:00Z,1,FALSE
388,2015-02-20T14:00:00Z,1,FALSE
389,2015-02-20T17:00:00Z,1,FALSE
390,2015-02-20T20:00:00Z,1,FALSE
391,2015-02-20T23:00:00Z,1,FALSE
392,2015-02-21T02:00:00Z,1,FALSE
393,2015-02-21T05:00:00Z,1,FALSE
394,2015-02-21T08:00:00Z,1,FALSE
395,2015-02-21T11:00:00Z,1,FALSE
396,2015-02-21T14:00:00Z,1,FALSE
397,2015-02-21T17:00:00Z,1,FALSE
398,2015-02-21T20:00:00Z,1,FALSE
399,2015-02-21T23:00:00Z,1,FALSE
400,2015-02-22T02:00:00Z,1,FALSE
401,2015-02-22T05:00:00Z,1,FALSE
402,2015-02-22T08:00:00Z,1,FALSE
403,2015-02-22T11:00:00Z,1,FALSE
404,2015-02-22T14:00:00Z,1,FALSE
405,2015-02-22T17:00:00Z,1,FALSE
406,2015-02-22T20:00:00Z,1,FALSE
407,2015-02-22T23:00:00Z,1,FALSE
408,2015-02-23T02:00:00Z,1,FALSE
409,2015-02-23T05:00:00Z,1,FALSE
410,2015-02-23T08:00:00Z,1,FALSE
411,2015-02-23T11:00:00Z,1,FALSE
412,2015-02-23T14:00:00Z,1,FALSE
413,2015-02-23T17:00:00Z,1,FALSE
414,2015-02-23T20:00:00Z,1,FALSE
415,2015-02-23T23:00:00Z,1,FALSE
416,2015-02-24T02:00:00Z,1,FALSE
417,2015-02-24T05:00:00Z,1,FALSE
418,2015-02-24T08:00:00Z,1,FALSE
419,2015-02-24T11:00:00Z,1,FALSE
420,2015-02-24T14:00:00Z,1,FALSE
421,2015-02-24T17:00:00Z,1,FALSE
422,2015-02-24T20:00:00Z,1,FALSE
423,2015-02-24T23:00:00Z,1,FALSE
424,2015-02-25T02:00:00Z,1,FALSE
425,2015-02-25T05:00:00Z,1,FALSE
426,2015-02-25T08:00:00Z,1,FALSE
427,2015-02-25T11:00:00Z,1,FALSE
428,2015-02-25T14:00:00Z,1,FALSE
429,2015-02-25T17:00:00Z,1,FALSE
430,2015-02-25T20:00:00Z,1,FALSE
431,2015-02-25T23:00:00Z,1,FALSE
432,2015-02-26T02:00:00Z,1,FALSE
433,2015-02-26T05:00:00Z,1,FALSE
434,2015-02-26T08:00:00Z,1,FALSE
435,2015-02-26T11:00:00Z,1,FALSE
436,2015-02-26T14:00:00Z,1,FALSE
437,2015-02-26T17:00:00Z,1,FALSE
438,2015-02-26T20:00:00Z,1,FALSE
439,2015-02-26T23:00:00Z,1,FALSE
440,2015-02-27T02:00:00Z,1,FALSE
441,2015-02-27T05:00:00Z,1,FALSE
442,2015-02-27T08:00:00Z,1,FALSE
443,2015-02-27T11:00:00Z,1,FALSE
444,2015-02-27T14:00:00Z,1,FALSE
445,2015-02-27T17:00:00Z,1,FALSE
446,2015-02-27T20:00:00Z,1,FALSE
447,2015-02-27T23:00:00Z,1,FALSE
448,2015-02-28T02:00:00Z,1,FALSE
449,2015-02-28T05:00:00Z,1,FALSE
450,2015-02-28T08:00:00Z,1,FALSE
451,2015-02-28T11:00:00Z,1,FALSE
452,2015-02-28T14:00:00Z,1,FALSE
453,2015-02-28T17:00:00Z,1,FALSE
454,2015-02-28T20:00:00Z,1,FALSE
455,2015-02-28T23:00:00Z,1,FALSE
456,2015-03-01T02:00:00Z,1,FALSE
457,2015-03-01T05:00:00Z,1,FALSE
458,2015-03-01T08:00:00Z,1,FALSE
459,2015-03-01T11:00:00Z,1,FALSE
460,2015-03-01T14:00:00Z,1,FALSE
461,2015-03-01T17:00:00Z,1,FALSE
462,2015-03-01T20:00:00Z,1,FALSE
463,2015-03-01T23:00:00Z,1,FALSE
464,2015-03-02T02:00:00Z,1,FALSE
465,2015-03-02T05:00:00Z,1,FALSE
466,2015-03-02T08:00:00Z,1,FALSE
467,2015-03-02T11:00:00Z,1,FALSE
468,2015-03-02T14:00:00Z,1,FALSE
469,2015-03-02T17:00:00Z,1,FALSE
470,2015-03-02T20:00:00Z,1,FALSE
471,2015-03-02T23:00:00Z,1,FALSE
472,2015-03-03T02:00:00Z,1,FALSE
473,2015-03-03T05:00:00Z,1,FALSE
474,2015-03-03T08:00:00Z,1,FALSE
475,2015-03-03T11:00:00Z,1,FALSE
476,2015-03-03T14:00:00Z,1,FALSE
477,2015-03-03T17:00:00Z,1,FALSE
478,2015-03-03T20:00:00Z,1,FALSE
479,2015-03-03T23:00:00Z,1,FALSE
480,2015-03-04T02:00:00Z,1,FALSE
481,2015-03-04T05:00:00Z,1,FALSE
482,2015-03-04T08:00:00Z,1,FALSE
483,2015-03-04T11:00:00Z,1,FALSE
484,2015-03-04T14:00:00Z,1,FALSE
485,2015-03-04T17:00:00Z,1,FALSE
486,2015-03-04T20:00:00Z,1,FALSE
487,2015-03-04T23:00:00Z,1,FALSE
488,2015-03-05T02:00:00Z,1,FALSE
489,2015-03-05T05:00:00Z,1,FALSE
490,2015-03-06T08:00:00Z,1,FALSE
491,2015-03-06T11:00:00Z,1,FALSE
492,2015-03-06T14:00:00Z,1,FALSE
493,2015-03-06T17:00:00Z,1,FALSE
494,2015-03-06T20:00:00Z,1,FALSE
495,2015-03-06T23:00:00Z,1,FALSE
496,2015-03-07T02:00:00Z,1,FALSE
497,2015-03-07T05:00:00Z,1,FALSE
498,2015-03-07T08:00:00Z,1,FALSE
499,2015-03-07T11:00:00Z,1,FALSE
500,2015-03-07T14:00:00Z,1,FALSE
501,2015-03-07T17:00:00Z,1,FALSE
502,2015-03-07T20:00:00Z,1,FALSE
503,2015-03-07T23:00:00Z,1,FALSE
504,2015-03-08T02:00:00Z,1,FALSE
505,2015-03-08T05:00:00Z,1,FALSE
506,2015-03-08T08:00:00Z,1,FALSE
507,2015-03-08T11:00:00Z,1,FALSE
508,2015-03-08T14:00:00Z,1,FALSE
509,2015-03-08T17:00:00Z,1,FALSE
510,2015-03-08T20:00:00Z,1,FALSE
511,2015-03-08T23:00:00Z,1,FALSE
512,2015-03-09T02:00:00Z,1,FALSE
513,2015-03-09T05:00:00Z,1,FALSE
514,2015-03-09T08:00:00Z,1,FALSE
515,2015-03-09T11:00:00Z,1,FALSE
516,2015-03-09T14:00:00Z,1,FALSE
517,2015-03-09T17:00:00Z,1,FALSE
518,2015-03-09T20:00:00Z,1,FALSE
519,2015-03-09T23:00:00Z,1,FALSE
520,2015-03-10T02:00:00Z,1,FALSE
521,2015-03-10T05:00:00Z,1,FALSE
522,2015-03-10T08:00:00Z,1,FALSE
523,2015-03-10T11:00:00Z,1,FALSE
524,2015-03-10T14:00:00Z,1,FALSE
525,2015-03-10T17:00:00Z,1,FALSE
526,2015-03-10T20:00:00Z,1,FALSE
527,2015-03-10T23:00:00Z,1,FALSE
528,2015-03-11T02:00:00Z,1,FALSE
529,2015-03-11T05:00:00Z,1,FALSE
530,2015-03-11T08:00:00Z,1,FALSE
531,2015-03-11T11:00:00Z,1,FALSE
532,2015-03-11T14:00:00Z,1,FALSE
533,2015-03-11T17:00:00Z,1,FALSE
534,2015-03-11T20:00:00Z,1,FALSE
535,2015-03-11T23:00:00Z,1,FALSE
536,2015-03-12T02:00:00Z,1,FALSE
537,2015-03-12T05:00:00Z,1,FALSE
538,2015-03-12T08:00:00Z,1,FALSE
539,2015-03-12T11:00:00Z,1,FALSE
540,2015-03-12T14:00:00Z,1,FALSE
541,2015-03-12T17:00:00Z,1,FALSE
542,2015-03-12T20:00:00Z,1,FALSE
543,2015-03-12T23:00:00Z,1,FALSE
544,2015-03-13T02:00:00Z,1,FALSE
545,2015-03-13T05:00:00Z,1,FALSE
546,2015-03-13T08:00:00Z,1,FALSE
547,2015-03-13T11:00:00Z,1,FALSE
548,2015-03-13T14:00:00Z,1,FALSE
549,2015-03-13T17:00:00Z,1,FALSE
550,2015-03-13T20:00:00Z,1,FALSE
551,2015-03-13T23:00:00Z,1,FALSE
552,2015-03-14T02:00:00Z,1,FALSE
553,2015-03-14T05:00:00Z,1,FALSE
554,2015-03-14T08:00:00Z,1,FALSE
555,2015-03-14T11:00:00Z,1,FALSE
556,2015-03-14T14:00:00Z,1,FALSE
557,2015-03-14T17:00:00Z,1,FALSE
558,2015-03-14T20:00:00Z,1,FALSE
559,2015-03-14T23:00:00Z,1,FALSE
560,2015-03-15T02:00:00Z,1,FALSE
561,2015-03-15T05:00:00Z,1,FALSE
562,2015-03-15T08:00:00Z,1,FALSE
563,2015-03-15T11:00:00Z,1,FALSE
564,2015-03-15T14:00:00Z,1,FALSE
565,2015-03-15T17:00:00Z,1,FALSE
566,2015-03-15T20:00:00Z,1,FALSE
567,2015-03-15T23:00:00Z,1,FALSE
568,2015-03-16T02:00:00Z,1,FALSE
569,2015-03-16T05:00:00Z,1,FALSE
570,2015-03-16T08:00:00Z,1,FALSE
571,2015-03-16T11:00:00Z,1,FALSE
572,2015-03-16T14:00:00Z,1,FALSE
573,2015-03-16T17:00:00Z,1,FALSE
574,2015-03-16T20:00:00Z,1,FALSE
575,2015-03-16T23:00:00Z,1,FALSE
576,2015-03-17T02:00:00Z,1,FALSE
577,2015-03-17T05:00:00Z,1,FALSE
578,2015-03-17T08:00:00Z,1,FALSE
579,2015-03-17T11:00:00Z,1,FALSE
580,2015-03-17T14:00:00Z,1,FALSE
581,2015-03-17T17:00:00Z,1,FALSE
582,2015-03-17T20:00:00Z,1,FALSE
